alumni_id,roll_number,name,department,batch_year,graduation_year,current_company,current_designation,years_of_experience,total_companies_worked,location,current_salary,career_domain,specialization,total_skills,linkedin_connections,github_contributions,is_mentor,mentees_count,mentor_rating,workshops_conducted,talks_given,publications,patents,open_source_contributions,career_growth_rate,job_satisfaction,willing_to_relocate,preferred_mentee_department,preferred_mentee_skills,availability_hours_per_month,response_time_hours,success_score
610,1903060,Madhavi Swamy,MEC,2019,2023,Ashok Leyland,Engineer,3,1,Chennai,1794979,Automotive,Powertrain,25,570,30,1,1,4.5,4,1,0,0,3,84,7,0,MEC|CIV,SolidWorks|CATIA|ANSYS,6,20,87
611,1942061,Mahesh Ramani,CSM,2019,2023,Nvidia,Engineer,3,1,Delhi,2061536,AI,Computer Vision,24,375,130,1,4,4.0,4,2,1,0,0,70,9,0,CSM|CSE,Python|ML|TensorFlow|PyTorch,4,10,97
612,1942062,Madhavi Verma,CSM,2019,2023,Google AI,Software Engineer,3,1,Delhi,2363306,Data Science,ML,19,232,235,1,3,4.9,0,1,2,0,0,66,10,1,CSM|CSM,Python|ML|TensorFlow|PyTorch,0,18,91
613,1947063,Pooja Kumar,CIC,2019,2023,Fortinet,Engineer,3,1,Gurugram,2364638,Cyber Security,Threat Intelligence,14,552,73,1,2,4.7,0,2,0,0,3,85,9,1,CIC|CIC,Python|Security|Blockchain,0,14,83
614,1954064,Keerthi Reddy,AID,2019,2023,Google,Engineer,3,1,Pune,1619378,Data Engineering,Pipelines,21,452,233,1,1,4.5,0,1,0,0,2,82,10,0,AID|AIML,Python|Data Science|SQL|ML,0,18,88
615,1912065,Mahesh Menon,IT,2019,2023,Atlassian,Engineer,3,1,Pune,2261549,System Administration,Linux,12,291,109,1,2,4.4,0,2,0,0,0,80,9,0,IT|CIV,Python|Kubernetes|Docker|AWS,6,10,94
616,1912066,Gopal Prasad,IT,2019,2023,HashiCorp,Engineer,3,1,Bangalore,2152719,Database,Oracle,21,495,193,0,0,0.0,0,0,0,0,10,93,9,0,IT|CSO,Python|Kubernetes|Docker|AWS,5,0,98
617,1949067,Ramesh Subramanian,CSO,2019,2023,Schneider,Senior Engineer,3,1,Delhi,2086489,Embedded IoT,Sensors,18,548,86,0,0,0.0,0,0,0,0,0,66,10,0,CSO|MEC,Python|IoT|Sensors|Edge,4,0,88
618,1903068,Amit Naidu,MEC,2019,2023,Hero,Engineer,3,1,Chennai,1881757,Aerospace,Design,20,353,84,1,5,4.6,3,2,0,0,3,85,10,1,MEC|MEC,SolidWorks|CATIA|ANSYS,7,12,90
619,1905069,Prasad Mohan,CSE,2019,2023,Nutanix,Engineer,3,1,Hyderabad,1691038,Software Engineering,Full Stack,14,281,199,1,2,4.9,0,1,0,0,8,91,7,1,CSE|ECE,Python|Java|React|AWS,6,14,94
620,1905070,Ravi Murthy,CSE,2019,2023,Workday,Senior Engineer,3,1,Hyderabad,2093003,Data Engineering,BigData,14,586,237,0,0,0.0,0,0,0,0,10,70,7,0,CSE|AIML,Python|Java|React|AWS,3,0,92
621,1903071,Anu Sharma,MEC,2019,2023,Caterpillar,Software Engineer,3,1,Mumbai,1800132,Robotics,Industrial,13,384,92,1,3,4.2,3,3,0,0,2,91,8,1,MEC|MEC,SolidWorks|CATIA|ANSYS,7,16,93
622,1954072,Rekha Subramanian,AID,2019,2023,Airbnb,Engineer,3,1,Hyderabad,2308420,Data Engineering,Pipelines,13,242,162,1,3,4.7,3,2,2,0,1,69,9,1,AID|CSE,Python|Data Science|SQL|ML,4,10,93
623,1904073,Vasudha Sharma,ECE,2019,2023,Renesas,Engineer,3,1,Hyderabad,1604983,Hardware Design,VLSI,16,270,75,1,1,4.2,4,1,0,1,2,80,10,1,ECE|CSE,C|Verilog|VLSI|Embedded,7,18,93
624,1902074,Vivek Kumar,EEE,2019,2023,Hitachi,Engineer,3,1,Delhi,2324141,Control Systems,Industrial,19,514,17,1,4,5.0,3,0,0,0,0,93,6,1,EEE|AID,MATLAB|Power Systems|PLC,12,10,98
625,1947075,Anu Ramani,CIC,2019,2023,Cisco,Senior Engineer,3,1,Hyderabad,1748388,Blockchain,Smart Contracts,18,569,95,1,2,4.6,4,2,0,0,3,89,7,1,CIC|AIML,Python|Security|Blockchain,12,10,95
626,1949076,Nithya Iyer,CSO,2019,2023,IBM,Software Engineer,3,1,Pune,2186114,Embedded IoT,Sensors,23,291,51,1,2,4.3,2,1,0,0,0,73,8,0,CSO|ECE,Python|IoT|Sensors|Edge,10,12,98
627,1912077,Shalini Mohan,IT,2019,2023,Google,Software Engineer,3,1,Hyderabad,1680612,Networking,SDN,16,385,85,1,4,4.1,0,3,0,0,14,86,6,0,IT|CIC,Python|Kubernetes|Docker|AWS,6,16,89
628,1947078,Vidya Singh,CIC,2019,2023,FireEye,Engineer,3,1,Pune,2131054,Cyber Security,Threat Intelligence,25,226,83,1,5,4.5,2,1,0,0,2,82,8,1,CIC|CSE,Python|Security|Blockchain,8,8,98
629,1942079,Deepak Sundaram,CSM,2019,2023,Apple,Engineer,3,1,Mumbai,1982813,AI,Computer Vision,24,493,240,1,1,4.4,4,0,0,0,2,68,9,0,CSM|AIML,Python|ML|TensorFlow|PyTorch,12,12,83
630,1961080,Divya Pillai,AIML,2019,2023,DeepMind,Software Engineer,3,1,Gurugram,2152723,ML Engineering,MLOps,20,486,275,1,3,4.4,0,1,2,0,2,69,10,1,AIML|CIC,Python|Deep Learning|PyTorch,6,10,94
631,1942081,Vidya Sharma,CSM,2019,2023,Waymo,Senior Engineer,3,1,Mumbai,2335452,AI,Computer Vision,13,299,248,0,0,0.0,0,0,2,0,1,77,8,0,CSM|IT,Python|ML|TensorFlow|PyTorch,7,0,99
632,1954082,Anand Srinivas,AID,2019,2023,Twitter,Engineer,3,1,Pune,2114387,Data Engineering,Pipelines,14,519,70,0,0,0.0,0,0,2,0,3,74,8,1,AID|CIC,Python|Data Science|SQL|ML,0,0,93
633,1905083,Santosh Varma,CSE,2019,2023,Salesforce,Software Engineer,3,1,Noida,1805264,Cloud Engineering,AWS,19,431,77,0,0,0.0,0,0,0,0,1,81,8,1,CSE|CSM,Python|Java|React|AWS,7,0,91
634,1912084,Ganesh Reddy,IT,2019,2023,IBM,Software Engineer,3,1,Hyderabad,1736443,System Administration,Linux,25,358,166,1,2,4.7,0,2,0,0,11,83,9,0,IT|MEC,Python|Kubernetes|Docker|AWS,6,12,82
635,1903085,Harini Naidu,MEC,2019,2023,Hero,Engineer,3,1,Gurugram,1806724,Robotics,Industrial,18,471,84,0,0,0.0,0,0,0,0,3,92,6,0,MEC|ECE,SolidWorks|CATIA|ANSYS,6,0,82
636,1912086,Madhavi Kumar,IT,2019,2023,Capgemini,Senior Engineer,3,1,Noida,1754979,Database,Oracle,12,463,186,0,0,0.0,0,0,0,0,2,92,8,1,IT|CSM,Python|Kubernetes|Docker|AWS,10,0,98
637,1954087,Ashok Ramani,AID,2019,2023,LatentView,Engineer,3,1,Chennai,1964366,Data Science,Analytics,18,208,68,0,0,0.0,0,0,0,0,3,88,7,0,AID|AIML,Python|Data Science|SQL|ML,6,0,98
638,1901088,Ramesh Rao,CIV,2019,2023,Arup,Software Engineer,3,1,Mumbai,1940720,Structural Design,Buildings,17,565,32,1,4,5.0,0,1,0,0,3,88,6,0,CIV|CSE,AutoCAD|Staad Pro|Revit,4,24,88
639,1961089,Akshara Prasad,AIML,2019,2023,OpenAI,Engineer,3,1,Noida,2323127,ML Engineering,MLOps,23,576,248,0,0,0.0,0,0,1,0,1,73,7,0,AIML|ECE,Python|Deep Learning|PyTorch,5,0,95
640,1903090,Bhavana Ramani,MEC,2019,2023,Ashok Leyland,Senior Engineer,3,1,Chennai,2021721,Manufacturing,CAD/CAM,22,570,24,0,0,0.0,0,0,0,0,0,66,8,0,MEC|CSE,SolidWorks|CATIA|ANSYS,6,0,82
641,1947091,Harish Krishnan,CIC,2019,2023,Qualys,Senior Engineer,3,1,Delhi,2257662,Security,Pentesting,23,229,25,0,0,0.0,0,0,0,0,2,92,7,1,CIC|CSE,Python|Security|Blockchain,10,0,87
642,1947092,Gopal Rao,CIC,2019,2023,Rapid7,Senior Engineer,3,1,Gurugram,1741837,Blockchain,Smart Contracts,22,419,3,1,5,5.0,1,3,0,0,1,72,10,0,CIC|MEC,Python|Security|Blockchain,3,14,93
643,1902093,Ramya Gupta,EEE,2019,2023,Honeywell,Senior Engineer,3,1,Noida,2061010,Automation,PLC,15,205,28,0,0,0.0,0,0,0,0,1,86,8,1,EEE|MEC,MATLAB|Power Systems|PLC,4,0,90
644,1904094,Vivek Verma,ECE,2019,2023,Texas Instruments,Senior Engineer,3,1,Gurugram,1629106,Embedded,IoT,13,508,94,1,3,4.9,2,3,0,0,3,87,6,0,ECE|AID,C|Verilog|VLSI|Embedded,10,18,94
645,1905095,Mohan Mohan,CSE,2019,2023,IBM,Software Engineer,3,1,Pune,1836433,Software Engineering,Backend,20,559,67,1,3,4.2,3,1,0,0,13,69,9,1,CSE|AIML,Python|Java|React|AWS,5,12,84
646,1961096,Anu Krishnan,AIML,2019,2023,Google,Senior Engineer,3,1,Pune,2303315,Research,Neural Networks,15,244,246,1,3,4.5,1,2,2,0,0,81,6,0,AIML|MEC,Python|Deep Learning|PyTorch,5,18,95
647,1942097,Suresh Reddy,CSM,2019,2023,Microsoft Research,Engineer,3,1,Chennai,2336338,AI,Computer Vision,25,282,212,0,0,0.0,0,0,2,0,0,92,8,1,CSM|EEE,Python|ML|TensorFlow|PyTorch,0,0,83
648,1954098,Priya Sundaram,AID,2019,2023,Tiger Analytics,Engineer,3,1,Gurugram,1954557,Data Science,Analytics,25,517,102,1,2,4.2,1,0,1,0,3,75,9,1,AID|MEC,Python|Data Science|SQL|ML,3,14,88
649,1912099,Pooja Singh,IT,2019,2023,HCL,Software Engineer,3,1,Delhi,2373659,System Administration,Linux,24,527,138,1,3,4.8,2,1,0,0,3,93,9,0,IT|CSE,Python|Kubernetes|Docker|AWS,0,8,86
650,1954100,Anand Naidu,AID,2019,2023,Swiggy,Engineer,3,1,Delhi,1923052,Data Science,ML Engineering,20,508,255,1,3,4.3,0,2,1,0,1,89,9,1,AID|CIC,Python|Data Science|SQL|ML,4,10,94
651,1903101,Ravi Swamy,MEC,2019,2023,Volvo,Software Engineer,3,1,Pune,2260797,Aerospace,Design,17,498,9,0,0,0.0,0,0,0,1,2,75,6,1,MEC|EEE,SolidWorks|CATIA|ANSYS,0,0,82
652,1942102,Akshara Balaji,CSM,2019,2023,Amazon,Senior Engineer,3,1,Pune,2096965,Data Science,ML,16,286,152,1,3,4.2,3,2,2,0,2,93,10,0,CSM|EEE,Python|ML|TensorFlow|PyTorch,7,16,97
653,1912103,Priya Shetty,IT,2019,2023,Google,Software Engineer,3,1,Mumbai,2179599,System Administration,Linux,14,518,74,1,4,4.7,0,1,0,0,15,74,6,1,IT|CSO,Python|Kubernetes|Docker|AWS,12,14,92
654,1942104,Anu Bhat,CSM,2019,2023,DeepMind,Software Engineer,3,1,Bangalore,2344079,AI,Computer Vision,14,470,230,0,0,0.0,0,0,0,0,2,95,7,0,CSM|CSM,Python|ML|TensorFlow|PyTorch,4,0,96
655,1905105,Harish Ramani,CSE,2019,2023,Oracle,Software Engineer,3,1,Bangalore,2248747,Software Engineering,Backend,25,461,127,0,0,0.0,0,0,0,0,6,72,9,0,CSE|AIML,Python|Java|React|AWS,6,0,98
656,1901106,Sanjay Gupta,CIV,2019,2023,NCC,Software Engineer,3,1,Bangalore,2355365,Infrastructure,Roads,23,483,18,0,0,0.0,0,0,0,0,3,90,9,0,CIV|ECE,AutoCAD|Staad Pro|Revit,12,0,94
657,1901107,Keerthi Desai,CIV,2019,2023,Afcons,Engineer,3,1,Delhi,2038312,Infrastructure,Roads,23,547,66,1,2,4.5,2,3,0,0,2,84,6,1,CIV|AIML,AutoCAD|Staad Pro|Revit,12,8,91
658,1947108,Karthik Swamy,CIC,2019,2023,Rapid7,Engineer,3,1,Delhi,1875189,Cyber Security,Threat Intelligence,19,506,40,0,0,0.0,0,0,0,0,2,65,7,0,CIC|CSO,Python|Security|Blockchain,5,0,88
659,1902109,Mohan Swamy,EEE,2019,2023,Havells,Senior Engineer,3,1,Pune,1644792,Power Systems,Grid,21,381,83,1,2,4.8,0,2,0,0,1,72,7,0,EEE|CSO,MATLAB|Power Systems|PLC,12,16,84
660,1905110,Keerthi Desai,CSE,2019,2023,Intel,Software Engineer,3,1,Gurugram,1650250,Cloud Engineering,AWS,21,555,183,1,4,4.5,0,3,0,0,6,84,6,1,CSE|CSO,Python|Java|React|AWS,12,12,92
661,1903111,Anand Iyer,MEC,2019,2023,GM,Software Engineer,3,1,Bangalore,1635744,Robotics,Industrial,19,337,4,1,2,4.4,2,3,0,0,0,75,6,1,MEC|CSE,SolidWorks|CATIA|ANSYS,10,12,96
662,1947112,Ganesh Gupta,CIC,2019,2023,Rapid7,Software Engineer,3,1,Gurugram,1916862,Blockchain,Smart Contracts,19,325,26,0,0,0.0,0,0,0,0,1,83,6,0,CIC|AIML,Python|Security|Blockchain,4,0,94
663,1903113,Swathi Gupta,MEC,2019,2023,Honda,Engineer,3,1,Chennai,2383179,Robotics,Industrial,19,430,60,1,4,4.6,4,2,0,0,0,73,9,0,MEC|IT,SolidWorks|CATIA|ANSYS,3,18,94
664,1961114,Shalini Desai,AIML,2019,2023,Waymo,Senior Engineer,3,1,Pune,2156387,AI,Deep Learning,13,202,258,1,1,4.2,4,2,2,0,2,77,10,0,AIML|CSE,Python|Deep Learning|PyTorch,5,8,93
665,1905115,Ajay Verma,CSE,2019,2023,Citrix,Senior Engineer,3,1,Hyderabad,2294556,Data Engineering,BigData,17,526,138,1,4,4.8,4,0,0,0,9,85,8,0,CSE|CSM,Python|Java|React|AWS,6,10,89
666,1905116,Naveen Sundaram,CSE,2019,2023,ServiceNow,Software Engineer,3,1,Delhi,2013437,Software Engineering,Backend,13,548,214,1,4,4.4,3,1,0,0,13,93,9,1,CSE|CSO,Python|Java|React|AWS,7,14,95
667,1947117,Vasudha Naidu,CIC,2019,2023,Check Point,Engineer,3,1,Bangalore,2093559,Blockchain,Smart Contracts,24,395,19,0,0,0.0,0,0,0,0,1,88,7,0,CIC|CIC,Python|Security|Blockchain,7,0,82
668,1903118,Deepak Krishna,MEC,2019,2023,Tata Motors,Senior Engineer,3,1,Pune,2204736,Robotics,Industrial,14,231,85,1,4,4.1,1,1,0,0,3,73,10,0,MEC|MEC,SolidWorks|CATIA|ANSYS,5,12,83
669,1954119,Padma Rao,AID,2019,2023,LinkedIn,Senior Engineer,3,1,Bangalore,2231330,Data Science,Analytics,12,445,156,1,3,4.1,4,1,0,0,2,80,8,1,AID|CSM,Python|Data Science|SQL|ML,3,20,88
670,1902120,Ajay Murthy,EEE,2019,2023,Vestas,Senior Engineer,3,1,Gurugram,1933498,Power Systems,Grid,12,544,64,0,0,0.0,0,0,0,0,3,88,9,1,EEE|CSO,MATLAB|Power Systems|PLC,12,0,94
671,1903121,Rahul Menon,MEC,2019,2023,Hero,Senior Engineer,3,1,Gurugram,2017565,Automotive,Powertrain,18,456,98,1,5,4.3,4,1,0,0,0,68,8,1,MEC|CSO,SolidWorks|CATIA|ANSYS,0,10,91
672,1903122,Lavanya Desai,MEC,2019,2023,Ashok Leyland,Software Engineer,3,1,Pune,2091134,Robotics,Industrial,18,233,59,1,5,4.8,4,0,0,0,2,76,8,0,MEC|EEE,SolidWorks|CATIA|ANSYS,7,14,92
673,1954123,Arun Bhat,AID,2019,2023,LinkedIn,Engineer,3,1,Mumbai,2006708,Data Science,Analytics,23,439,101,0,0,0.0,0,0,0,0,3,72,6,0,AID|ECE,Python|Data Science|SQL|ML,8,0,91
674,1905124,Meena Murthy,CSE,2019,2023,Freshworks,Software Engineer,3,1,Gurugram,2254088,Data Engineering,BigData,14,293,235,1,1,4.9,0,2,0,0,4,75,6,1,CSE|CSM,Python|Java|React|AWS,6,24,84
675,1942125,Pooja Rajan,CSM,2019,2023,Amazon,Software Engineer,3,1,Pune,1869615,AI,NLP,19,238,273,0,0,0.0,0,0,2,1,2,74,6,1,CSM|CSE,Python|ML|TensorFlow|PyTorch,5,0,87
676,1902126,Madhavi Iyer,EEE,2019,2023,Alstom,Software Engineer,3,1,Mumbai,2107181,Renewable,Solar,24,299,80,0,0,0.0,0,0,0,0,3,92,9,0,EEE|ECE,MATLAB|Power Systems|PLC,4,0,94
677,1947127,Nithya Swamy,CIC,2019,2023,FireEye,Senior Engineer,3,1,Delhi,1821477,Cyber Security,Threat Intelligence,22,222,91,1,3,4.8,3,0,0,0,1,73,10,0,CIC|IT,Python|Security|Blockchain,6,10,88
678,1901128,Rekha Rao,CIV,2019,2023,Fluor,Senior Engineer,3,1,Chennai,1892524,Infrastructure,Roads,25,414,14,0,0,0.0,0,0,0,0,3,72,10,1,CIV|AID,AutoCAD|Staad Pro|Revit,10,0,91
679,1954129,Shalini Singh,AID,2019,2023,Mu Sigma,Engineer,3,1,Noida,2351097,Data Science,Analytics,24,249,182,0,0,0.0,0,0,0,0,2,84,6,1,AID|EEE,Python|Data Science|SQL|ML,8,0,92
680,1904130,Vinay Singh,ECE,2019,2023,ST Microelectronics,Software Engineer,3,1,Mumbai,2261608,IC Design,Analog,16,482,22,1,5,4.9,0,0,0,0,2,93,7,0,ECE|AID,C|Verilog|VLSI|Embedded,12,18,96
681,1954131,Manoj Rao,AID,2019,2023,Twitter,Software Engineer,3,1,Pune,1874926,Data Science,ML Engineering,25,443,186,1,1,4.7,3,2,1,0,3,68,6,1,AID|CSM,Python|Data Science|SQL|ML,5,20,96
682,1901132,Nithya Swamy,CIV,2019,2023,L&T,Senior Engineer,3,1,Pune,1759977,Infrastructure,Roads,14,451,69,1,1,4.7,1,3,0,0,3,85,7,1,CIV|CSM,AutoCAD|Staad Pro|Revit,12,20,96
683,1954133,Bhavana Reddy,AID,2019,2023,Airbnb,Senior Engineer,3,1,Gurugram,1762443,Data Science,ML Engineering,14,472,220,1,5,4.5,0,0,2,0,3,81,9,1,AID|AID,Python|Data Science|SQL|ML,3,8,86
684,1903134,Vinay Sharma,MEC,2019,2023,Honeywell,Software Engineer,3,1,Pune,2292818,Aerospace,Design,22,402,53,0,0,0.0,0,0,0,0,1,87,7,0,MEC|CSM,SolidWorks|CATIA|ANSYS,0,0,96
685,1912135,Ravi Krishna,IT,2019,2023,Cognizant,Software Engineer,3,1,Noida,2117378,Cloud Engineering,Azure,12,410,160,1,4,4.4,3,3,0,1,14,85,10,1,IT|ECE,Python|Kubernetes|Docker|AWS,6,10,85
686,1912136,Venkat Rao,IT,2019,2023,Accenture,Engineer,3,1,Delhi,2228025,System Administration,Linux,25,401,222,1,3,4.2,4,2,0,1,3,72,9,0,IT|CIV,Python|Kubernetes|Docker|AWS,7,16,92
687,1901137,Vasudha Rajan,CIV,2019,2023,AECOM,Senior Engineer,3,1,Bangalore,2175269,Infrastructure,Roads,17,481,1,1,5,4.2,3,3,0,1,3,68,8,1,CIV|ECE,AutoCAD|Staad Pro|Revit,10,18,84
688,1949138,Naresh Srinivas,CSO,2019,2023,Siemens,Senior Engineer,3,1,Gurugram,2073621,IoT,Smart Cities,19,390,33,1,4,4.8,0,2,0,0,1,65,8,1,CSO|CIV,Python|IoT|Sensors|Edge,10,20,90
689,1912139,Mohan Pillai,IT,2019,2023,Amazon,Software Engineer,3,1,Hyderabad,2395004,Database,Oracle,12,219,208,1,1,4.6,4,2,0,0,14,69,7,0,IT|CSE,Python|Kubernetes|Docker|AWS,3,14,94
690,1902140,Bhavana Kumar,EEE,2019,2023,ABB,Software Engineer,3,1,Pune,2161463,Control Systems,Industrial,13,334,91,1,3,4.4,2,1,0,0,2,76,10,1,EEE|CSE,MATLAB|Power Systems|PLC,8,8,88
691,1954141,Priya Kumar,AID,2019,2023,Swiggy,Engineer,3,1,Delhi,1685284,Data Science,Analytics,20,301,217,0,0,0.0,0,0,0,0,2,74,9,1,AID|IT,Python|Data Science|SQL|ML,6,0,98
692,1912142,Venkat Reddy,IT,2019,2023,Wipro,Senior Engineer,3,1,Noida,1961761,System Administration,Linux,13,352,253,1,2,4.1,2,2,0,0,10,85,8,1,IT|AIML,Python|Kubernetes|Docker|AWS,6,10,92
693,1901143,Ravi Rao,CIV,2019,2023,Fluor,Engineer,3,1,Bangalore,1845620,Infrastructure,Roads,21,215,80,0,0,0.0,0,0,0,0,2,67,8,1,CIV|EEE,AutoCAD|Staad Pro|Revit,4,0,86
694,1904144,Rajesh Gopal,ECE,2019,2023,Analog Devices,Software Engineer,3,1,Mumbai,1746147,Hardware Design,VLSI,22,563,56,1,1,4.1,2,2,0,1,1,68,9,0,ECE|AID,C|Verilog|VLSI|Embedded,0,24,84
695,1954145,Rahul Balaji,AID,2019,2023,Uber,Software Engineer,3,1,Mumbai,1949884,Data Engineering,Pipelines,19,286,130,0,0,0.0,0,0,2,0,2,90,9,1,AID|CSE,Python|Data Science|SQL|ML,12,0,94
696,1905146,Meena Mohan,CSE,2019,2023,Intel,Senior Engineer,3,1,Delhi,2085635,Software Engineering,Backend,24,353,134,0,0,0.0,0,0,0,0,3,88,8,0,CSE|AIML,Python|Java|React|AWS,0,0,96
697,1902147,Meena Rao,EEE,2019,2023,Eaton,Senior Engineer,3,1,Noida,2035295,Power Systems,Grid,23,398,72,0,0,0.0,0,0,0,0,0,80,7,1,EEE|EEE,MATLAB|Power Systems|PLC,3,0,82
698,1961148,Deepak Prasad,AIML,2019,2023,Apple,Software Engineer,3,1,Gurugram,1813373,AI,NLP,22,416,211,0,0,0.0,0,0,0,0,2,74,9,1,AIML|AIML,Python|Deep Learning|PyTorch,12,0,83
699,1961149,Sahana Patel,AIML,2019,2023,DeepMind,Software Engineer,3,1,Hyderabad,1623645,ML Engineering,MLOps,25,342,127,1,5,4.8,2,1,0,0,1,92,9,0,AIML|MEC,Python|Deep Learning|PyTorch,6,24,95
700,1949150,Akshara Singh,CSO,2019,2023,Rockwell,Software Engineer,3,1,Noida,2091258,IoT,Industrial,13,562,87,1,2,4.1,3,2,0,0,2,92,7,0,CSO|CSE,Python|IoT|Sensors|Edge,5,10,99
701,1961151,Kishore Verma,AIML,2019,2023,Anthropic,Engineer,3,1,Pune,1974651,Research,Neural Networks,13,499,159,1,2,4.6,2,2,2,0,1,86,8,0,AIML|EEE,Python|Deep Learning|PyTorch,10,24,92
702,1903152,Ajay Verma,MEC,2019,2023,Volvo,Software Engineer,3,1,Delhi,2237273,Robotics,Industrial,15,501,94,1,2,4.6,0,1,0,0,2,72,7,1,MEC|IT,SolidWorks|CATIA|ANSYS,0,8,83
703,1961153,Venkat Krishnan,AIML,2019,2023,Tesla,Engineer,3,1,Hyderabad,2278302,Research,Neural Networks,16,292,68,1,1,4.6,0,1,2,0,1,84,9,0,AIML|IT,Python|Deep Learning|PyTorch,3,12,84
704,1901154,Deepak Shetty,CIV,2019,2023,AECOM,Engineer,3,1,Chennai,1955143,Structural Design,Buildings,15,366,59,1,5,4.5,1,2,0,0,0,66,8,1,CIV|CSE,AutoCAD|Staad Pro|Revit,4,14,83
705,1901155,Lavanya Nair,CIV,2019,2023,Bechtel,Engineer,3,1,Chennai,1619958,Construction,Project Management,24,381,79,1,5,4.8,3,3,0,0,2,95,10,1,CIV|CIV,AutoCAD|Staad Pro|Revit,3,14,84
706,1901156,Lavanya Pillai,CIV,2019,2023,Simplex,Engineer,3,1,Bangalore,2353367,Structural Design,Buildings,12,280,20,1,5,4.9,0,1,0,0,0,73,7,1,CIV|AID,AutoCAD|Staad Pro|Revit,5,16,85
707,1912157,Vidya Subramanian,IT,2019,2023,Oracle,Engineer,3,1,Gurugram,2037743,Cloud Engineering,Azure,25,490,151,0,0,0.0,0,0,0,0,5,69,10,1,IT|MEC,Python|Kubernetes|Docker|AWS,7,0,94
708,1961158,Mythili Sundaram,AIML,2019,2023,Anthropic,Software Engineer,3,1,Delhi,2252834,AI,NLP,14,435,110,0,0,0.0,0,0,0,0,1,79,6,0,AIML|AID,Python|Deep Learning|PyTorch,12,0,86
709,1949159,Prakash Balaji,CSO,2019,2023,Tech Mahindra,Engineer,3,1,Pune,1882834,IoT,Industrial,24,307,3,1,1,4.6,2,0,0,0,2,81,9,0,CSO|MEC,Python|IoT|Sensors|Edge,3,8,83
710,1954160,Anu Desai,AID,2019,2023,Airbnb,Senior Engineer,3,1,Gurugram,1934862,Data Science,ML Engineering,22,529,221,0,0,0.0,0,0,2,0,0,95,10,0,AID|AIML,Python|Data Science|SQL|ML,12,0,90
711,1902161,Vivek Pillai,EEE,2019,2023,Eaton,Engineer,3,1,Mumbai,2276428,Renewable,Solar,20,385,91,1,1,4.2,4,0,0,0,2,69,8,1,EEE|CSO,MATLAB|Power Systems|PLC,7,10,99
712,1942162,Gopal Patel,CSM,2019,2023,DeepMind,Software Engineer,3,1,Hyderabad,1642149,AI Research,Machine Learning,17,330,235,1,5,4.3,4,1,0,0,3,83,7,1,CSM|AIML,Python|ML|TensorFlow|PyTorch,4,12,83
713,1942163,Sneha Rao,CSM,2019,2023,Apple,Software Engineer,3,1,Gurugram,1630077,AI,Computer Vision,14,401,125,1,4,4.2,4,2,0,0,1,80,7,0,CSM|CSE,Python|ML|TensorFlow|PyTorch,6,18,87
714,1942164,Naveen Balaji,CSM,2019,2023,Tesla,Senior Engineer,3,1,Pune,2131915,AI Research,Machine Learning,24,518,136,0,0,0.0,0,0,1,0,0,93,9,0,CSM|EEE,Python|ML|TensorFlow|PyTorch,5,0,86
715,1901165,Krishna Murthy,CIV,2019,2023,KBR,Engineer,3,1,Chennai,2222323,Construction,Project Management,16,544,29,1,1,4.8,3,0,0,0,0,66,6,1,CIV|CSE,AutoCAD|Staad Pro|Revit,10,12,99
716,1954166,Naveen Swamy,AID,2019,2023,Airbnb,Senior Engineer,3,1,Chennai,2099452,Data Engineering,Pipelines,13,262,148,0,0,0.0,0,0,0,0,2,75,6,0,AID|IT,Python|Data Science|SQL|ML,7,0,87
717,1947167,Sowmya Subramanian,CIC,2019,2023,Trend Micro,Engineer,3,1,Mumbai,2359784,Security,Pentesting,23,201,69,0,0,0.0,0,0,0,0,3,89,9,0,CIC|CIV,Python|Security|Blockchain,7,0,88
718,1942168,Srikanth Kumar,CSM,2019,2023,Apple,Engineer,3,1,Bangalore,1606609,AI Research,Machine Learning,14,449,101,1,1,4.3,3,1,1,0,1,70,6,1,CSM|EEE,Python|ML|TensorFlow|PyTorch,8,24,94
719,1902169,Akshara Shetty,EEE,2019,2023,Siemens,Senior Engineer,3,1,Hyderabad,2223903,Automation,PLC,22,583,65,0,0,0.0,0,0,0,0,1,80,10,0,EEE|CIV,MATLAB|Power Systems|PLC,6,0,83
720,1902170,Vinay Sharma,EEE,2019,2023,Eaton,Senior Engineer,3,1,Gurugram,2357882,Power Systems,Grid,23,290,21,0,0,0.0,0,0,0,0,3,93,7,0,EEE|CIV,MATLAB|Power Systems|PLC,8,0,92
721,1947171,Pooja Pillai,CIC,2019,2023,Rapid7,Engineer,3,1,Hyderabad,1626144,Security,Pentesting,25,484,70,0,0,0.0,0,0,0,0,1,86,9,0,CIC|CSO,Python|Security|Blockchain,7,0,92
722,1902172,Krishna Naidu,EEE,2019,2023,Schneider Electric,Software Engineer,3,1,Pune,2245348,Automation,PLC,18,383,60,0,0,0.0,0,0,0,0,0,95,10,1,EEE|AID,MATLAB|Power Systems|PLC,0,0,85
723,1905173,Prakash Desai,CSE,2019,2023,Freshworks,Engineer,3,1,Bangalore,2244943,DevOps,CI/CD,25,502,183,1,5,5.0,4,1,0,0,8,74,8,0,CSE|AID,Python|Java|React|AWS,7,16,90
